scenario_id,domain,users,concurrent_users,storage_size_gb,daily_growth_gb,data_types,read_intensity,write_intensity,latency_ms,availability_pct,rto_hours,rpo_hours,retention_years,compliance,analytics_flag,budget_tier,backup_frequency_per_week,realtime_required,ml_required,streaming_required,profile_read_category,profile_write_category,profile_growth_category,profile_scale_category,detected_problems,problem_count,has_high_availability_req,has_high_growth,has_cost_pressure,all_technique_ids,required_technique_ids,recommendation_count,top_technique,has_caching,has_partitioning,has_sharding,has_tiered_storage,has_object_storage,has_columnar,baseline_storage_gb,optimized_storage_gb,storage_reduction_pct,baseline_cost_usd,optimized_cost_usd,cost_reduction_pct,baseline_latency_ms,optimized_latency_ms,latency_improvement_pct,architecture_services,component_count
gaming_0020,gaming,13078053,953363,303413.7,935.7,"[""LOGS"", ""TIME_SERIES"", ""CLICKSTREAM""]",HIGH,HIGH,20.0,99.999,0.16666666666666666,0.16666666666666666,1.0,"[""NONE""]",False,MEDIUM,3,True,False,True,HIGH,HIGH,HIGH,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""MAINTENANCE_BURDEN"", ""HIGH_WRITE_PRESSURE"", ""COST_OVERRUN_RISK"", ""QUERY_PERFORMANCE_DEGRADATION""]",9,True,True,False,"[""replication"", ""sharding"", ""caching"", ""partitioning"", ""object_storage"", ""indexing"", ""compression"", ""schema_optimization"", ""query_optimization"", ""deduplication"", ""tiered_storage"", ""lifecycle_management"", ""materialized_views"", ""data_pruning"", ""chunking"", ""archiving"", ""columnar_storage"", ""data_aggregation"", ""parquet_format""]","[""replication""]",19,replication,True,True,True,True,True,True,303413.7,74724.8,75.4,6978.52,866.81,87.6,20.0,5.6,72.0,"[""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon S3"", ""Amazon S3 Glacier Deep Archive"", ""Amazon Redshift""]",5
gaming_0021,gaming,972721,137892,327464.9,962.5,"[""LOGS"", ""TIME_SERIES"", ""CLICKSTREAM""]",HIGH,HIGH,50.0,99.99,4.0,1.0,2.0,"[""NONE""]",True,MEDIUM,3,True,False,False,HIGH,HIGH,HIGH,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""SCALABILITY_PRESSURE"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COST_OVERRUN_RISK"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MAINTENANCE_BURDEN""]",11,True,True,False,"[""replication"", ""tiered_storage"", ""sharding"", ""caching"", ""materialized_views"", ""partitioning"", ""compression"", ""lifecycle_management"", ""columnar_storage"", ""data_aggregation"", ""parquet_format"", ""object_storage"", ""indexing"", ""data_pruning"", ""deduplication"", ""schema_optimization"", ""query_optimization"", ""chunking"", ""archiving""]","[""replication""]",19,replication,True,True,True,True,True,True,327464.9,67576.8,79.4,7531.69,783.89,89.6,50.0,11.6,76.8,"[""Amazon S3"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Apache Parquet / DuckDB"", ""Amazon S3 Glacier Deep Archive""]",5
gaming_0022,gaming,3705148,80886,44279.9,343.7,"[""LOGS"", ""TIME_SERIES"", ""CLICKSTREAM""]",HIGH,HIGH,50.0,99.999,0.5,0.08333333333333333,3.0,"[""NONE""]",True,MEDIUM,3,False,True,True,HIGH,HIGH,MODERATE,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""QUERY_PERFORMANCE_DEGRADATION""]",9,True,False,False,"[""replication"", ""caching"", ""materialized_views"", ""partitioning"", ""columnar_storage"", ""data_aggregation"", ""parquet_format"", ""indexing"", ""object_storage"", ""data_pruning"", ""compression"", ""deduplication"", ""lifecycle_management"", ""tiered_storage"", ""schema_optimization"", ""query_optimization"", ""sharding"", ""chunking"", ""archiving""]","[""replication"", ""caching"", ""materialized_views""]",19,replication,True,True,True,True,True,True,44279.9,10296.5,76.7,1018.44,119.44,88.3,50.0,11.6,76.8,"[""Amazon ElastiCache (Redis)"", ""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon S3"", ""Amazon S3 Glacier Deep Archive""]",5
iot_0023,iot,558961,52807,399068.5,2652.5,"[""SENSOR_DATA"", ""TIME_SERIES"", ""LOGS""]",LOW,HIGH,500.0,99.99,1.0,0.5,5.0,"[""NONE""]",True,HIGH,1,False,False,False,MEDIUM,HIGH,EXTREME,HIGH,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""COST_OVERRUN_RISK"", ""MAINTENANCE_BURDEN""]",10,True,True,False,"[""tiered_storage"", ""replication"", ""archiving"", ""lifecycle_management"", ""sharding"", ""compression"", ""parquet_format"", ""object_storage"", ""data_pruning"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""partitioning"", ""chunking"", ""caching""]","[""tiered_storage"", ""replication"", ""archiving"", ""lifecycle_management"", ""sharding"", ""compression"", ""parquet_format"", ""object_storage"", ""data_pruning"", ""deduplication"", ""chunking""]",16,tiered_storage,True,True,True,True,True,True,399068.5,110583.9,72.3,9178.58,1282.77,86.0,500.0,101.6,79.7,"[""Amazon S3"", ""Amazon S3 Glacier Deep Archive"", ""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon ElastiCache (Redis)""]",5
healthcare_0024,healthcare,10195,1134,129599.8,456.8,"[""DOCUMENTS"", ""IMAGES"", ""TEXT""]",HIGH,MEDIUM,100.0,99.9,4.0,0.25,15.0,"[""HIPAA""]",True,MEDIUM,14,False,True,False,HIGH,HIGH,MODERATE,MEDIUM,"[""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""QUERY_PERFORMANCE_DEGRADATION""]",11,True,False,False,"[""replication"", ""materialized_views"", ""partitioning"", ""columnar_storage"", ""data_aggregation"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""indexing"", ""caching"", ""data_pruning"", ""compression"", ""deduplication"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""chunking"", ""sharding""]",[],19,replication,True,True,True,True,True,True,129599.8,34849.4,73.1,2980.8,404.25,86.4,100.0,21.6,78.4,"[""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon S3 Glacier Deep Archive"", ""Amazon S3"", ""Amazon ElastiCache (Redis)""]",5
healthcare_0025,healthcare,15578,1689,69733.3,359.9,"[""DOCUMENTS"", ""IMAGES"", ""TEXT""]",LOW,MEDIUM,100.0,99.99,2.0,0.5,10.0,"[""HIPAA""]",True,HIGH,28,False,False,True,LOW,HIGH,MODERATE,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_ANALYTICS_WORKLOAD"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""DISASTER_RECOVERY_REQUIREMENT""]",9,True,False,False,"[""replication"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""data_pruning"", ""compression"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""partitioning"", ""object_storage"", ""materialized_views"", ""chunking"", ""sharding""]","[""replication""]",15,replication,False,True,True,True,True,True,69733.3,18813.1,73.0,1603.87,218.23,86.4,100.0,40.0,60.0,"[""Amazon S3 Glacier Deep Archive"", ""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)""]",4
ai_startup_0026,ai_startup,125200,13903,55470.2,1105.3,"[""EMBEDDINGS"", ""ML_FEATURES"", ""IMAGES""]",MEDIUM,MEDIUM,100.0,99.9,2.0,1.0,3.0,"[""NONE""]",True,HIGH,14,False,False,False,MEDIUM,HIGH,HIGH,MEDIUM,"[""HIGH_STORAGE_GROWTH"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""DISASTER_RECOVERY_REQUIREMENT"", ""MAINTENANCE_BURDEN""]",7,True,True,False,"[""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""replication"", ""data_pruning"", ""compression"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""object_storage"", ""partitioning"", ""sharding"", ""chunking"", ""archiving""]","[""parquet_format""]",15,lifecycle_management,False,True,True,True,True,True,55470.2,14460.8,73.9,1275.81,167.75,86.9,100.0,40.0,60.0,"[""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon S3 Glacier Deep Archive""]",4
fintech_0027,fintech,22852,3012,8920.1,24.6,"[""TRANSACTIONS"", ""LOGS""]",HIGH,MEDIUM,10.0,99.99,2.0,0.5,7.0,"[""SOC2""]",True,MEDIUM,21,True,False,False,HIGH,MEDIUM,MEDIUM,LOW,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""QUERY_PERFORMANCE_DEGRADATION"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET"", ""DISASTER_RECOVERY_REQUIREMENT""]",10,True,False,False,"[""materialized_views"", ""replication"", ""indexing"", ""partitioning"", ""columnar_storage"", ""data_aggregation"", ""caching"", ""schema_optimization"", ""query_optimization"", ""data_pruning"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""compression"", ""deduplication"", ""sharding""]","[""materialized_views"", ""replication""]",17,materialized_views,True,True,True,True,False,True,8920.1,1947.6,78.2,205.16,22.59,89.0,10.0,3.6,64.0,"[""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive"", ""Amazon S3""]",5
media_0028,media,201634,25251,617482.5,2154.3,"[""VIDEOS"", ""IMAGES"", ""AUDIO""]",HIGH,LOW,50.0,99.9,2.0,0.25,1.0,"[""NONE""]",True,HIGH,1,False,False,False,HIGH,MEDIUM,EXTREME,MEDIUM,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COST_OVERRUN_RISK"", ""QUERY_PERFORMANCE_DEGRADATION""]",8,True,True,False,"[""replication"", ""materialized_views"", ""parquet_format"", ""chunking"", ""object_storage"", ""columnar_storage"", ""data_aggregation"", ""compression"", ""indexing"", ""partitioning"", ""caching"", ""deduplication"", ""schema_optimization"", ""query_optimization"", ""tiered_storage"", ""data_pruning"", ""lifecycle_management"", ""sharding"", ""archiving""]","[""replication"", ""materialized_views"", ""parquet_format"", ""chunking"", ""object_storage"", ""compression"", ""deduplication"", ""tiered_storage"", ""data_pruning"", ""lifecycle_management"", ""sharding"", ""archiving""]",19,replication,True,True,True,True,True,True,617482.5,177269.4,71.3,14202.1,2056.33,85.5,50.0,11.6,76.8,"[""Apache Parquet / DuckDB"", ""Amazon S3"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon S3 Glacier Deep Archive""]",5
fintech_0029,fintech,942635,57931,30635.8,120.0,"[""TRANSACTIONS"", ""LOGS""]",HIGH,MEDIUM,10.0,99.99,2.0,2.0,7.0,"[""PCI_DSS"", ""SOC2""]",True,MEDIUM,28,True,False,False,HIGH,HIGH,MODERATE,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""COMPLIANCE_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""SECURITY_EXPOSURE"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET"", ""DISASTER_RECOVERY_REQUIREMENT"", ""MAINTENANCE_BURDEN""]",14,True,False,False,"[""replication"", ""partitioning"", ""caching"", ""materialized_views"", ""indexing"", ""lifecycle_management"", ""tiered_storage"", ""columnar_storage"", ""data_aggregation"", ""data_pruning"", ""archiving"", ""parquet_format"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""compression"", ""deduplication"", ""sharding"", ""chunking""]","[""replication""]",19,replication,True,True,True,True,True,True,30635.8,6376.5,79.2,704.62,73.97,89.5,10.0,3.6,64.0,"[""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon S3 Glacier Deep Archive""]",5
saas_0030,saas,392612,24120,10038.5,125.5,"[""TEXT"", ""DOCUMENTS"", ""TRANSACTIONS""]",MEDIUM,LOW,100.0,99.9,2.0,2.0,5.0,"[""GDPR""]",False,LOW,14,False,False,False,MEDIUM,MEDIUM,MODERATE,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""MODERATE_STORAGE_GROWTH"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET"", ""DISASTER_RECOVERY_REQUIREMENT""]",8,True,False,True,"[""data_pruning"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""replication"", ""compression"", ""deduplication"", ""indexing"", ""partitioning"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""chunking"", ""parquet_format"", ""sharding""]",[],15,data_pruning,False,True,True,True,True,False,10038.5,2447.8,75.6,230.89,28.39,87.7,100.0,4.0,96.0,"[""Amazon S3 Glacier Deep Archive"", ""Amazon S3"", ""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB""]",4
ecommerce_0031,ecommerce,556467,77843,25920.7,425.1,"[""TRANSACTIONS"", ""IMAGES"", ""CLICKSTREAM""]",HIGH,MEDIUM,100.0,99.99,0.5,0.5,7.0,"[""PCI_DSS"", ""GDPR""]",True,HIGH,14,False,False,False,HIGH,HIGH,MODERATE,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""SECURITY_EXPOSURE"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET""]",13,True,False,False,"[""replication"", ""partitioning"", ""caching"", ""materialized_views"", ""indexing"", ""columnar_storage"", ""data_aggregation"", ""data_pruning"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""compression"", ""deduplication"", ""sharding"", ""chunking""]","[""replication""]",19,replication,True,True,True,True,True,True,25920.7,6975.8,73.1,596.18,80.92,86.4,100.0,21.6,78.4,"[""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Apache Parquet / DuckDB"", ""Amazon S3 Glacier Deep Archive"", ""Amazon S3""]",5
saas_0032,saas,5002,223,62401.6,222.7,"[""TEXT"", ""DOCUMENTS"", ""TRANSACTIONS""]",MEDIUM,LOW,200.0,99.9,1.0,0.5,3.0,"[""NONE""]",True,MEDIUM,21,False,False,False,MEDIUM,MEDIUM,MODERATE,MEDIUM,"[""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""MODERATE_STORAGE_GROWTH"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET"", ""SECURITY_EXPOSURE""]",7,True,False,False,"[""replication"", ""data_pruning"", ""parquet_format"", ""compression"", ""deduplication"", ""lifecycle_management"", ""tiered_storage"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""indexing"", ""partitioning"", ""schema_optimization"", ""query_optimization"", ""object_storage"", ""chunking"", ""archiving"", ""sharding""]","[""replication""]",18,replication,False,True,True,True,True,True,62401.6,13472.5,78.4,1435.24,156.28,89.1,200.0,8.0,96.0,"[""Apache Parquet / DuckDB"", ""Amazon S3"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon S3 Glacier Deep Archive""]",4
iot_0033,iot,5533392,377331,910613.1,4168.6,"[""SENSOR_DATA"", ""TIME_SERIES"", ""LOGS""]",LOW,HIGH,500.0,99.99,8.0,0.5,1.0,"[""NONE""]",True,HIGH,7,False,False,True,MEDIUM,HIGH,EXTREME,HIGH,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_ANALYTICS_WORKLOAD"", ""SCALABILITY_PRESSURE"", ""HIGH_WRITE_PRESSURE"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COST_OVERRUN_RISK"", ""MAINTENANCE_BURDEN""]",8,True,True,False,"[""replication"", ""sharding"", ""parquet_format"", ""object_storage"", ""compression"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""partitioning"", ""tiered_storage"", ""lifecycle_management"", ""data_pruning"", ""chunking"", ""archiving"", ""caching""]","[""replication"", ""sharding"", ""parquet_format"", ""object_storage"", ""compression"", ""deduplication"", ""tiered_storage"", ""lifecycle_management"", ""data_pruning"", ""chunking"", ""archiving""]",16,replication,True,True,True,True,True,True,910613.1,273135.0,70.0,20944.1,3168.37,84.9,500.0,101.6,79.7,"[""Amazon RDS for PostgreSQL (sharded)"", ""Amazon Redshift"", ""Amazon S3"", ""Amazon S3 Glacier Deep Archive"", ""Amazon ElastiCache (Redis)""]",5
ai_startup_0034,ai_startup,17960,2215,103123.0,380.1,"[""EMBEDDINGS"", ""ML_FEATURES"", ""IMAGES""]",HIGH,MEDIUM,200.0,99.9,0.5,0.08333333333333333,3.0,"[""NONE""]",True,MEDIUM,7,False,True,False,HIGH,HIGH,MODERATE,MEDIUM,"[""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX""]",6,True,False,False,"[""replication"", ""parquet_format"", ""data_pruning"", ""compression"", ""deduplication"", ""lifecycle_management"", ""tiered_storage"", ""columnar_storage"", ""data_aggregation"", ""materialized_views"", ""partitioning"", ""object_storage"", ""chunking"", ""sharding"", ""archiving""]","[""replication""]",15,replication,False,True,True,True,True,True,103123.0,27318.1,73.5,2371.83,316.89,86.6,200.0,80.0,60.0,"[""Apache Parquet / DuckDB"", ""Amazon S3"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon S3 Glacier Deep Archive""]",4
gaming_0035,gaming,13459952,1866325,23373.5,662.7,"[""LOGS"", ""TIME_SERIES"", ""CLICKSTREAM""]",HIGH,HIGH,10.0,99.999,0.16666666666666666,0.08333333333333333,2.0,"[""NONE""]",True,HIGH,14,True,False,False,HIGH,HIGH,HIGH,HIGH,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_STORAGE_GROWTH"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""MAINTENANCE_BURDEN"", ""HIGH_WRITE_PRESSURE"", ""HOT_COLD_DATA_MIX"", ""QUERY_PERFORMANCE_DEGRADATION""]",10,True,True,False,"[""replication"", ""sharding"", ""caching"", ""materialized_views"", ""lifecycle_management"", ""tiered_storage"", ""partitioning"", ""columnar_storage"", ""data_aggregation"", ""parquet_format"", ""object_storage"", ""indexing"", ""data_pruning"", ""compression"", ""deduplication"", ""schema_optimization"", ""query_optimization"", ""chunking"", ""archiving""]","[""replication""]",19,replication,True,True,True,True,True,True,23373.5,5004.9,78.6,537.59,58.06,89.2,10.0,3.6,64.0,"[""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon S3"", ""Amazon Redshift"", ""Amazon S3 Glacier Deep Archive""]",5
gaming_0036,gaming,248064,17760,62971.1,379.3,"[""LOGS"", ""TIME_SERIES"", ""CLICKSTREAM""]",HIGH,MEDIUM,10.0,99.999,4.0,1.0,1.0,"[""NONE""]",True,MEDIUM,3,True,True,False,HIGH,HIGH,MODERATE,MEDIUM,"[""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""HIGH_ANALYTICS_WORKLOAD"", ""MODERATE_STORAGE_GROWTH"", ""HIGH_WRITE_PRESSURE"", ""DISASTER_RECOVERY_REQUIREMENT"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MAINTENANCE_BURDEN""]",8,True,False,False,"[""replication"", ""materialized_views"", ""partitioning"", ""columnar_storage"", ""data_aggregation"", ""parquet_format"", ""indexing"", ""caching"", ""schema_optimization"", ""query_optimization"", ""compression"", ""deduplication"", ""object_storage"", ""lifecycle_management"", ""tiered_storage"", ""data_pruning"", ""chunking"", ""sharding"", ""archiving""]","[""replication"", ""materialized_views""]",19,replication,True,True,True,True,True,True,62971.1,13358.0,78.8,1448.34,154.95,89.3,10.0,3.6,64.0,"[""Amazon RDS for PostgreSQL (sharded)"", ""Apache Parquet / DuckDB"", ""Amazon ElastiCache (Redis)"", ""Amazon S3"", ""Amazon S3 Glacier Deep Archive""]",5
saas_0037,saas,134542,8484,104448.5,293.2,"[""TEXT"", ""DOCUMENTS"", ""TRANSACTIONS""]",LOW,LOW,50.0,99.9,8.0,0.08333333333333333,7.0,"[""GDPR""]",True,MEDIUM,14,True,False,True,LOW,MEDIUM,MODERATE,MEDIUM,"[""HIGH_ANALYTICS_WORKLOAD"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""DISASTER_RECOVERY_REQUIREMENT"", ""COMPLIANCE_REQUIREMENT"", ""SECURITY_EXPOSURE"", ""MODERATE_STORAGE_GROWTH"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""LARGE_TRANSACTIONAL_DATASET""]",9,True,False,False,"[""replication"", ""data_pruning"", ""archiving"", ""lifecycle_management"", ""tiered_storage"", ""parquet_format"", ""compression"", ""deduplication"", ""columnar_storage"", ""data_aggregation"", ""partitioning"", ""object_storage"", ""materialized_views"", ""chunking"", ""indexing"", ""schema_optimization"", ""sharding"", ""query_optimization""]",[],18,replication,False,True,True,True,True,True,104448.5,21855.5,79.1,2402.32,253.52,89.4,50.0,2.0,96.0,"[""Amazon S3 Glacier Deep Archive"", ""Amazon S3"", ""Apache Parquet / DuckDB"", ""Amazon RDS for PostgreSQL (sharded)""]",4
media_0038,media,16406641,2079005,605894.0,4651.5,"[""VIDEOS"", ""IMAGES"", ""AUDIO""]",HIGH,MEDIUM,100.0,99.99,0.16666666666666666,0.08333333333333333,5.0,"[""NONE""]",True,HIGH,7,False,False,True,HIGH,HIGH,EXTREME,HIGH,"[""EXTREME_STORAGE_GROWTH"", ""HIGH_AVAILABILITY_REQUIREMENT"", ""HIGH_READ_LATENCY"", ""LARGE_UNSTRUCTURED_OBJECT_WORKLOAD"", ""HIGH_ANALYTICS_WORKLOAD"", ""DISASTER_RECOVERY_REQUIREMENT"", ""SCALABILITY_PRESSURE"", ""HIGH_WRITE_PRESSURE"", ""LONG_TERM_RETENTION"", ""HOT_COLD_DATA_MIX"", ""COST_OVERRUN_RISK"", ""QUERY_PERFORMANCE_DEGRADATION"", ""MAINTENANCE_BURDEN""]",13,True,True,False,"[""replication"", ""tiered_storage"", ""object_storage"", ""archiving"", ""lifecycle_management"", ""sharding"", ""caching"", ""materialized_views"", ""compression"", ""parquet_format"", ""partitioning"", ""chunking"", ""columnar_storage"", ""data_aggregation"", ""data_pruning"", ""deduplication"", ""indexing"", ""schema_optimization"", ""query_optimization""]","[""replication"", ""tiered_storage"", ""object_storage"", ""archiving"", ""lifecycle_management"", ""sharding"", ""compression"", ""parquet_format"", ""chunking"", ""data_pruning"", ""deduplication""]",19,replication,True,True,True,True,True,True,605894.0,165343.3,72.7,13935.56,1917.98,86.2,100.0,21.6,78.4,"[""Amazon S3"", ""Amazon S3 Glacier Deep Archive"", ""Amazon RDS for PostgreSQL (sharded)"", ""Amazon ElastiCache (Redis)"", ""Amazon Redshift""]",5
